AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,DC_POWER,DATE_TIME,,,,,
25.18431613,22.8575074,0.862721,37.14285714,5/15/2020 0:00,,,,,0.000862721
25.08458867,22.76166787,0.862721,37.14285714,5/15/2020 0:15,,,,,0.000862721
24.9357526,22.59230553,0.862721,37.14285714,5/15/2020 0:30,,,,,0.000862721
24.8461304,22.36085213,0.862721,37.14285714,5/15/2020 0:45,,,,,0.000862721
24.62152536,22.16542264,0.862721,37.14285714,5/15/2020 1:00,,,,,0.000862721
24.5360922,21.96857087,0.862721,37.14285714,5/15/2020 1:15,,,,,0.000862721
24.63867387,22.35292567,0.862721,37.14285714,5/15/2020 1:30,,,,,0.000862721
24.87302233,23.1609192,0.862721,37.14285714,5/15/2020 1:45,,,,,0.000862721
24.93693047,23.026113,0.862721,37.14285714,5/15/2020 2:00,,,,,0.000862721
25.0122476,23.34322927,0.862721,37.14285714,5/15/2020 2:15,,,,,0.000862721
25.00514933,23.63945927,0.862721,37.14285714,5/15/2020 2:30,,,,,0.000862721
24.99301953,24.0394858,0.862721,37.14285714,5/15/2020 2:45,,,,,0.000862721
25.01630943,24.38413557,0.862721,37.14285714,5/15/2020 3:00,,,,,0.000862721
24.98521527,24.35150773,0.862721,37.14285714,5/15/2020 3:15,,,,,0.000862721
24.93773193,24.06029653,0.862721,37.14285714,5/15/2020 3:30,,,,,0.000862721
24.87909953,23.70979413,0.862721,37.14285714,5/15/2020 3:45,,,,,0.000862721
24.6789022,22.58994153,0.862721,37.14285714,5/15/2020 4:00,,,,,0.000862721
24.3519308,21.78364253,0.862721,37.14285714,5/15/2020 4:15,,,,,0.000862721
24.0626222,21.85252493,0.862721,37.14285714,5/15/2020 4:30,,,,,0.000862721
24.0132242,22.306315,0.862721,37.14285714,5/15/2020 4:45,,,,,0.000862721
24.1771058,22.55190847,0.862721,37.14285714,5/15/2020 5:00,,,,,0.000862721
24.304888,22.97949207,0.862721,37.14285714,5/15/2020 5:15,,,,,0.000862721
24.32872727,23.45238047,0.862721,37.14285714,5/15/2020 5:30,,,,,0.000862721
24.28921113,23.09669193,0.862721,37.14285714,5/15/2020 5:45,,,,,0.000862721
24.08844607,22.2067566,5.886957,37.14285714,5/15/2020 6:00,,,,,0.005886957
24.01163527,22.35345867,22.281607,278,5/15/2020 6:15,,,,,0.022281607
23.97673127,22.893282,49.409724,626.5714286,5/15/2020 6:30,,,,,0.049409724
24.21899,24.44244393,95.394454,1224.75,5/15/2020 6:45,,,,,0.095394454
24.5373984,27.18565287,141.940443,1734.571429,5/15/2020 7:00,,,,,0.141940443
24.8159595,28.88847786,154.712676,1856.375,5/15/2020 7:15,,,,,0.154712676
24.98878987,29.6056438,148.799153,1842.285714,5/15/2020 7:30,,,,,0.148799153
25.21618033,29.54711093,144.793419,1877.875,5/15/2020 7:45,,,,,0.144793419
25.41951307,31.41254473,201.638621,3246,5/15/2020 8:00,,,,,0.201638621
25.95908213,35.5287108,345.707653,3917.5,5/15/2020 8:15,,,,,0.345707653
26.43078207,40.3180586,405.348573,4322,5/15/2020 8:30,,,,,0.405348573
26.8318298,39.08195373,312.426795,4257.125,5/15/2020 8:45,,,,,0.312426795
27.6209698,45.0092326,623.152649,5706.714286,5/15/2020 9:00,,,,,0.623152649
27.98836207,46.6177065,344.884036,4015.5,5/15/2020 9:15,,,,,0.344884036
27.51672787,39.136326,249.2484,3219.285714,5/15/2020 9:30,,,,,0.2492484
27.45010767,40.93057693,541.205977,6454.428571,5/15/2020 9:45,,,,,0.541205977
28.63219187,52.5477356,670.675372,6008.375,5/15/2020 10:00,,,,,0.670675372
28.76891273,47.633738,572.283477,6637.285714,5/15/2020 10:15,,,,,0.572283477
29.3514426,49.24972327,455.148383,4399.75,5/15/2020 10:30,,,,,0.455148383
28.85470787,44.0483256,361.961654,4360.571429,5/15/2020 10:45,,,,,0.361961654
29.41081933,47.6854534,636.560881,6829.5,5/15/2020 11:00,,,,,0.636560881
30.21606229,50.00698857,585.787214,5969,5/15/2020 11:15,,,,,0.585787214
30.2870728,49.8413636,557.069383,6226.125,5/15/2020 11:30,,,,,0.557069383
30.81104933,47.8363832,467.986869,9420.285714,5/15/2020 11:45,,,,,0.467986869
31.30537507,49.18358353,514.962587,8232.5,5/15/2020 12:00,,,,,0.514962587
31.50729773,49.84449267,787.866029,10546.57143,5/15/2020 12:15,,,,,0.787866029
32.14768473,52.35325513,649.247629,8517,5/15/2020 12:30,,,,,0.649247629
32.3914204,50.63123993,761.243312,8006.285714,5/15/2020 12:45,,,,,0.761243312
32.62279607,49.61076771,416.035101,6089.375,5/15/2020 13:00,,,,,0.416035101
32.49706447,47.01116133,489.243946,6359.714286,5/15/2020 13:15,,,,,0.489243946
32.5246214,46.66986293,574.561224,7588,5/15/2020 13:30,,,,,0.574561224
32.67847087,47.51688413,560.985624,7471.375,5/15/2020 13:45,,,,,0.560985624
33.7631854,49.80390433,735.083463,9555,5/15/2020 14:00,,,,,0.735083463
34.13076993,55.030613,893.661491,10642.75,5/15/2020 14:15,,,,,0.893661491
34.08138427,54.51913673,466.788824,5429.857143,5/15/2020 14:30,,,,,0.466788824
33.69572221,47.61819464,542.138496,6742.25,5/15/2020 14:45,,,,,0.542138496
33.89057607,46.0290812,398.888543,5920.428571,5/15/2020 15:00,,,,,0.398888543
34.043744,44.28609193,447.292149,6339.375,5/15/2020 15:15,,,,,0.447292149
34.40285233,46.7442812,565.196397,6510,5/15/2020 15:30,,,,,0.565196397
34.43094267,43.9206158,346.230693,4694.5,5/15/2020 15:45,,,,,0.346230693
34.38115033,43.33285333,358.18237,4551.142857,5/15/2020 16:00,,,,,0.35818237
34.12625693,41.00743193,328.896119,4081.25,5/15/2020 16:15,,,,,0.328896119
34.35660993,41.28059067,344.954196,4338.285714,5/15/2020 16:30,,,,,0.344954196
33.86159653,39.41907593,260.346758,3259.625,5/15/2020 16:45,,,,,0.260346758
33.44331357,36.82670364,166.812741,2067.857143,5/15/2020 17:00,,,,,0.166812741
33.30025473,35.8522074,173.898637,2011.375,5/15/2020 17:15,,,,,0.173898637
33.0321222,34.3384004,87.16189,1091,5/15/2020 17:30,,,,,0.08716189
32.31187113,31.54853933,38.403034,485.875,5/15/2020 17:45,,,,,0.038403034
31.13241364,30.225331,22.544936,264,5/15/2020 18:00,,,,,0.022544936
29.24311093,28.6825074,9.149945,78.28571429,5/15/2020 18:15,,,,,0.009149945
28.495518,27.28599227,1.841025,78.28571429,5/15/2020 18:30,,,,,0.001841025
27.8840638,25.96194653,0,78.28571429,5/15/2020 18:45,,,,,0
27.4559754,25.38531307,0,78.28571429,5/15/2020 19:00,,,,,0
27.0975484,25.2008464,0,78.28571429,5/15/2020 19:15,,,,,0
27.01870113,25.74526773,0.125383,78.28571429,5/15/2020 19:30,,,,,0.000125383
23.78723747,22.5114056,0.10022,78.28571429,5/15/2020 19:45,,,,,0.00010022
22.66317964,20.29072571,0,78.28571429,5/15/2020 20:00,,,,,0
23.41209707,20.73659667,0,78.28571429,5/15/2020 20:15,,,,,0
22.30098867,20.37541693,0,78.28571429,5/15/2020 20:30,,,,,0
22.0374816,20.31280513,0,78.28571429,5/15/2020 20:45,,,,,0
22.16851807,20.6512674,0,78.28571429,5/15/2020 21:00,,,,,0
22.1193604,20.6320862,0,78.28571429,5/15/2020 21:15,,,,,0
22.22125033,20.75869967,0,78.28571429,5/15/2020 21:30,,,,,0
22.23682847,20.91441667,0,78.28571429,5/15/2020 21:45,,,,,0
22.22185843,20.89570393,0,78.28571429,5/15/2020 22:00,,,,,0
22.14931253,20.73218587,0,78.28571429,5/15/2020 22:15,,,,,0
22.10471387,20.82985207,0,78.28571429,5/15/2020 22:30,,,,,0
22.05707993,21.07227567,0,78.28571429,5/15/2020 22:45,,,,,0
22.23601831,21.24131654,0,78.28571429,5/15/2020 23:00,,,,,0
21.68216,20.072144,0,78.28571429,5/16/2020 2:00,,,,,0
21.6884114,19.9192038,0,78.28571429,5/16/2020 2:15,,,,,0
21.51040853,19.59269193,0,78.28571429,5/16/2020 2:30,,,,,0
21.496287,19.6248698,0,78.28571429,5/16/2020 2:45,,,,,0
21.6459126,20.06520593,0,78.28571429,5/16/2020 3:00,,,,,0
21.6743142,20.11216013,0,78.28571429,5/16/2020 3:15,,,,,0
21.73142093,20.351884,0,78.28571429,5/16/2020 3:30,,,,,0
21.78016573,20.50589407,0,78.28571429,5/16/2020 3:45,,,,,0
21.85855536,20.81391043,0,78.28571429,5/16/2020 4:00,,,,,0
21.89991073,20.71264033,0,78.28571429,5/16/2020 4:15,,,,,0
21.92704853,20.72603773,0,78.28571429,5/16/2020 4:30,,,,,0
22.0286844,20.79640287,0,78.28571429,5/16/2020 4:45,,,,,0
21.93278,20.6822592,0,78.28571429,5/16/2020 5:00,,,,,0
21.86625167,20.47236933,0,78.28571429,5/16/2020 5:15,,,,,0
21.87658507,20.76019287,0,78.28571429,5/16/2020 5:30,,,,,0
21.95998927,20.5434348,0.147169,78.28571429,5/16/2020 5:45,,,,,0.000147169
21.9232375,20.25681407,6.205959,49.28571429,5/16/2020 6:00,,,,,0.006205959
21.8604004,20.4303872,23.633737,309,5/16/2020 6:15,,,,,0.023633737
21.98583367,21.195638,49.514968,651.7142857,5/16/2020 6:30,,,,,0.049514968
22.13967073,22.18941033,79.269643,1054.375,5/16/2020 6:45,,,,,0.079269643
22.45271393,23.1112346,109.037968,1458.571429,5/16/2020 7:00,,,,,0.109037968
22.6524518,24.24170127,138.115452,1852.625,5/16/2020 7:15,,,,,0.138115452
22.97513853,25.66848753,174.117525,2322.142857,5/16/2020 7:30,,,,,0.174117525
23.38855407,27.93747607,243.642806,3222,5/16/2020 7:45,,,,,0.243642806
23.8905234,30.79129613,298.052989,3960,5/16/2020 8:00,,,,,0.298052989
24.42785433,33.0092104,338.650411,4544.5,5/16/2020 8:15,,,,,0.338650411
25.16689847,36.6061888,427.548953,5652,5/16/2020 8:30,,,,,0.427548953
25.75717567,38.89201073,470.081485,6135.75,5/16/2020 8:45,,,,,0.470081485
25.99942227,38.70590013,461.185769,5922,5/16/2020 9:00,,,,,0.461185769
26.29700733,39.34378447,419.58991,5344.571429,5/16/2020 9:15,,,,,0.41958991
26.59366867,39.87995233,420.493884,5574.875,5/16/2020 9:30,,,,,0.420493884
27.03096947,41.82566533,540.593679,6790.285714,5/16/2020 9:45,,,,,0.540593679
27.61135453,46.07265193,491.453022,8004.75,5/16/2020 10:00,,,,,0.491453022
27.93121329,44.468571,469.728831,7432,5/16/2020 10:15,,,,,0.469728831
28.2829874,48.962665,654.436842,9595.875,5/16/2020 10:30,,,,,0.654436842
28.78232633,50.154118,595.521375,8451,5/16/2020 10:45,,,,,0.595521375
29.1554974,49.15606887,575.263897,8442.25,5/16/2020 11:00,,,,,0.575263897
29.3643758,48.12385467,542.374875,7019.714286,5/16/2020 11:15,,,,,0.542374875
29.6892496,46.51825533,493.430553,7335.25,5/16/2020 11:30,,,,,0.493430553
29.8473918,47.0438902,622.78731,9031.857143,5/16/2020 11:45,,,,,0.62278731
30.08986207,50.09181933,662.004302,8473.875,5/16/2020 12:00,,,,,0.662004302
30.37689871,48.67528186,540.425129,6788.571429,5/16/2020 12:15,,,,,0.540425129
30.8864686,50.44957047,767.11941,10307,5/16/2020 12:30,,,,,0.76711941
31.2210448,54.23274553,812.240641,11209,5/16/2020 12:45,,,,,0.812240641
31.31397713,52.8518024,636.164586,9043.625,5/16/2020 13:00,,,,,0.636164586
31.66299653,52.0534832,733.243599,10393.42857,5/16/2020 13:15,,,,,0.733243599
31.61725667,49.747872,583.864739,9071.142857,5/16/2020 13:30,,,,,0.583864739
31.3661072,47.2997298,502.392484,6833.625,5/16/2020 13:45,,,,,0.502392484
31.42362873,46.57489593,435.684946,6122.571429,5/16/2020 14:00,,,,,0.435684946
31.98976833,47.82889013,595.977137,7788.625,5/16/2020 14:15,,,,,0.595977137
32.24326421,48.35548621,534.500986,6779.285714,5/16/2020 14:30,,,,,0.534500986
32.3501976,46.20359727,514.964407,6980.125,5/16/2020 14:45,,,,,0.514964407
32.43687973,45.77020907,503.626383,6886.571429,5/16/2020 15:00,,,,,0.503626383
32.52414947,45.84053753,419.735824,5465.375,5/16/2020 15:15,,,,,0.419735824
32.3280254,43.17009267,349.962358,4726.571429,5/16/2020 15:30,,,,,0.349962358
32.10339147,39.81443887,261.408532,3639.625,5/16/2020 15:45,,,,,0.261408532
32.02910173,37.712012,227.681253,3143.285714,5/16/2020 16:00,,,,,0.227681253
31.9597596,36.30115747,191.869824,2653.125,5/16/2020 16:15,,,,,0.191869824
31.90710457,35.77269607,175.596984,2414.571429,5/16/2020 16:30,,,,,0.175596984
31.88745533,34.78123607,150.128168,2080.25,5/16/2020 16:45,,,,,0.150128168
31.74708247,33.73915807,133.743208,1837,5/16/2020 17:00,,,,,0.133743208
31.54080187,32.7458964,109.053603,1515.714286,5/16/2020 17:15,,,,,0.109053603
31.30016687,31.59976787,79.587311,1112.75,5/16/2020 17:30,,,,,0.079587311
31.0485982,30.12416173,50.450764,714,5/16/2020 17:45,,,,,0.050450764
30.31168413,28.36227433,26.212863,373.625,5/16/2020 18:00,,,,,0.026212863
29.54822573,26.94033807,8.812281,120.1428571,5/16/2020 18:15,,,,,0.008812281
28.97306333,25.9079486,0.35945,120.1428571,5/16/2020 18:30,,,,,0.00035945
28.6859842,25.50321853,0,120.1428571,5/16/2020 18:45,,,,,0
28.31019579,25.37907214,0,120.1428571,5/16/2020 19:00,,,,,0
27.9578898,25.1996236,0,120.1428571,5/16/2020 19:15,,,,,0
27.57085773,25.1651774,0,120.1428571,5/16/2020 19:30,,,,,0
27.256431,24.9509702,0,120.1428571,5/16/2020 19:45,,,,,0
26.9411986,24.4972452,0,120.1428571,5/16/2020 20:00,,,,,0
26.70199373,24.07971407,0,120.1428571,5/16/2020 20:15,,,,,0
26.483793,23.82730513,0,120.1428571,5/16/2020 20:30,,,,,0
26.31202486,23.62220114,0,120.1428571,5/16/2020 20:45,,,,,0
26.0082478,23.32152507,0,120.1428571,5/16/2020 21:00,,,,,0
25.61655473,22.952588,0,120.1428571,5/16/2020 21:15,,,,,0
25.28644193,22.64899693,0,120.1428571,5/16/2020 21:30,,,,,0
25.1239094,22.43270273,0,120.1428571,5/16/2020 21:45,,,,,0
25.0534728,22.2860412,0,120.1428571,5/16/2020 22:00,,,,,0
24.8400106,22.0829142,0,120.1428571,5/16/2020 22:15,,,,,0
24.61206653,21.97715853,0,120.1428571,5/16/2020 22:30,,,,,0
24.49298086,22.05269729,0,120.1428571,5/16/2020 22:45,,,,,0
24.46162507,22.18635247,0,120.1428571,5/16/2020 23:00,,,,,0
24.39256807,22.2029236,0,120.1428571,5/16/2020 23:15,,,,,0
24.3780212,22.11262207,0,120.1428571,5/16/2020 23:30,,,,,0
24.2493468,21.81421107,0,120.1428571,5/16/2020 23:45,,,,,0
24.17016593,21.63149,0,120.1428571,5/17/2020 0:00,,,,,0
24.01153147,21.6482788,0,120.1428571,5/17/2020 0:15,,,,,0
23.8949484,21.48822633,0,120.1428571,5/17/2020 0:30,,,,,0
23.936809,21.51564464,0,120.1428571,5/17/2020 0:45,,,,,0
23.87931507,21.53955707,0,120.1428571,5/17/2020 1:00,,,,,0
23.75795087,21.39526567,0,120.1428571,5/17/2020 1:15,,,,,0
23.73213194,21.87146944,0,120.1428571,5/17/2020 1:30,,,,,0
23.72653607,21.64628907,0,120.1428571,5/17/2020 1:45,,,,,0
23.5248778,21.33722527,0,120.1428571,5/17/2020 2:00,,,,,0
23.45815413,21.35768833,0,120.1428571,5/17/2020 2:15,,,,,0
23.3887412,21.38264987,0,120.1428571,5/17/2020 2:30,,,,,0
23.26528493,21.25517264,0,120.1428571,5/17/2020 2:45,,,,,0
23.3172954,21.50079127,0,120.1428571,5/17/2020 3:00,,,,,0
23.2138916,21.4639018,0,120.1428571,5/17/2020 3:15,,,,,0
22.9518738,20.87708947,0,120.1428571,5/17/2020 3:30,,,,,0
22.941931,20.8091066,0,120.1428571,5/17/2020 3:45,,,,,0
22.86391193,20.7552002,0,120.1428571,5/17/2020 4:00,,,,,0
22.82215787,20.88553047,0,120.1428571,5/17/2020 4:15,,,,,0
22.8671814,21.15483607,0,120.1428571,5/17/2020 4:30,,,,,0
22.74696047,21.0750916,0,120.1428571,5/17/2020 4:45,,,,,0
22.56799927,20.84764007,0,120.1428571,5/17/2020 5:00,,,,,0
22.57251407,20.91312521,0,120.1428571,5/17/2020 5:15,,,,,0
22.5491474,21.07022893,0,120.1428571,5/17/2020 5:30,,,,,0
22.5879394,21.22639153,0.333455,120.1428571,5/17/2020 5:45,,,,,0.000333455
22.69311313,21.41633907,4.784626,120.1428571,5/17/2020 6:00,,,,,0.004784626
22.79481627,21.68954673,12.349708,107.75,5/17/2020 6:15,,,,,0.012349708
22.68567307,21.89033827,34.180881,404,5/17/2020 6:30,,,,,0.034180881
22.94856573,22.59763193,67.904608,806.5,5/17/2020 6:45,,,,,0.067904608
23.29249893,23.8324564,106.996056,1285.714286,5/17/2020 7:00,,,,,0.106996056
23.61099233,25.83404733,196.433397,2299.5,5/17/2020 7:15,,,,,0.196433397
23.90845814,27.4991695,221.922492,2690.571429,5/17/2020 7:30,,,,,0.221922492
24.33187667,30.97835493,322.464755,4089.25,5/17/2020 7:45,,,,,0.322464755
25.0617614,34.63271467,378.702412,4942.285714,5/17/2020 8:00,,,,,0.378702412
25.64680373,37.81797673,383.550269,4916.5,5/17/2020 8:15,,,,,0.383550269
26.14622593,40.32618213,416.975347,5129.714286,5/17/2020 8:30,,,,,0.416975347
27.0309326,44.45619293,561.811632,7185.5,5/17/2020 8:45,,,,,0.561811632
27.683191,48.176432,576.084459,6370.571429,5/17/2020 9:00,,,,,0.576084459
27.98594029,45.11740971,441.706429,6686.5,5/17/2020 9:15,,,,,0.441706429
28.59910273,46.90497853,626.964662,7851.285714,5/17/2020 9:30,,,,,0.626964662
29.23562,49.9406148,772.358071,9423,5/17/2020 9:45,,,,,0.772358071
30.09131267,52.08946933,753.537445,9109.875,5/17/2020 10:00,,,,,0.753537445
30.02618813,48.93250113,717.545169,9028.142857,5/17/2020 10:15,,,,,0.717545169
30.15890107,50.7184002,685.881602,10591.75,5/17/2020 10:30,,,,,0.685881602
31.06742553,55.4462772,855.109075,11416.42857,5/17/2020 10:45,,,,,0.855109075
31.16485807,55.28936173,812.389053,10873,5/17/2020 11:00,,,,,0.812389053
31.53113,60.20856953,997.903636,10160.14286,5/17/2020 11:15,,,,,0.997903636
32.31780807,63.14558157,977.45754,11116.75,5/17/2020 11:30,,,,,0.97745754
32.5278644,61.8019916,869.908956,9632.571429,5/17/2020 11:45,,,,,0.869908956
32.49596767,56.10107627,635.450962,5715.125,5/17/2020 12:00,,,,,0.635450962
32.98554907,55.0942282,783.589389,10496.14286,5/17/2020 12:15,,,,,0.783589389
33.10833713,56.4158632,669.670513,6903.5,5/17/2020 12:30,,,,,0.669670513
33.6491878,56.55667753,837.124353,10640.14286,5/17/2020 12:45,,,,,0.837124353
33.88692627,53.80755813,422.498875,7081.5,5/17/2020 13:00,,,,,0.422498875
33.05344033,43.3909484,451.771234,7458.714286,5/17/2020 13:15,,,,,0.451771234
33.727413,54.2896504,742.889743,9721,5/17/2020 13:30,,,,,0.742889743
34.05229864,52.02791714,625.084994,8383,5/17/2020 13:45,,,,,0.625084994
34.48483913,55.32990507,697.772575,8658,5/17/2020 14:00,,,,,0.697772575
34.30416453,47.85390453,431.178431,4452.428571,5/17/2020 14:15,,,,,0.431178431
34.02411533,44.90596927,315.089903,3039.857143,5/17/2020 14:30,,,,,0.315089903
34.14708273,47.63582767,659.827118,9126.625,5/17/2020 14:45,,,,,0.659827118
35.10977173,54.05481967,683.636201,8998.857143,5/17/2020 15:00,,,,,0.683636201
35.25248613,49.98867167,510.241673,7191.375,5/17/2020 15:15,,,,,0.510241673
34.98165257,49.41860521,590.900486,7316.571429,5/17/2020 15:30,,,,,0.590900486
34.6127872,43.38971593,289.312882,4029.875,5/17/2020 15:45,,,,,0.289312882
34.737508,44.04532647,453.365883,5536,5/17/2020 16:00,,,,,0.453365883
31.03193886,39.52693836,338.433116,4098.857143,5/17/2020 16:15,,,,,0.338433116
29.56562293,36.2766234,291.312887,3730,5/17/2020 16:30,,,,,0.291312887
29.36376953,35.6045024,257.869254,3425.125,5/17/2020 16:45,,,,,0.257869254
28.75074867,32.94330453,141.00155,1892.142857,5/17/2020 17:00,,,,,0.14100155
28.2966472,30.6336732,117.034171,1564.875,5/17/2020 17:15,,,,,0.117034171
27.60173907,29.47836743,94.512842,1279.571429,5/17/2020 17:30,,,,,0.094512842
26.7289,27.917517,61.722936,797.25,5/17/2020 17:45,,,,,0.061722936
26.35418707,26.4137554,23.625548,277.8571429,5/17/2020 18:00,,,,,0.023625548
26.1361226,25.3737672,10.367788,108.125,5/17/2020 18:15,,,,,0.010367788
26.14108673,25.04768067,0.83712,108.125,5/17/2020 18:30,,,,,0.00083712
25.9966144,24.61709587,0,108.125,5/17/2020 18:45,,,,,0
25.8602378,24.0412028,0,108.125,5/17/2020 19:00,,,,,0
25.98387433,24.02473347,0,108.125,5/17/2020 19:15,,,,,0
25.90812167,24.07766727,0,108.125,5/17/2020 19:30,,,,,0
25.81638657,24.16028707,0,108.125,5/17/2020 19:45,,,,,0
25.67117727,24.32260127,0,108.125,5/17/2020 20:00,,,,,0
25.50143227,23.83279847,0,108.125,5/17/2020 20:15,,,,,0
25.29024047,23.78933507,0,108.125,5/17/2020 20:30,,,,,0
25.28608,24.1300782,0,108.125,5/17/2020 20:45,,,,,0
25.3820984,24.566923,0,108.125,5/17/2020 21:00,,,,,0
22.50401007,21.09329027,0,108.125,5/17/2020 21:15,,,,,0
21.50778593,20.427958,0,108.125,5/17/2020 21:30,,,,,0
21.29480636,20.37712093,0,108.125,5/17/2020 21:45,,,,,0
21.23754673,20.449766,0,108.125,5/17/2020 22:00,,,,,0
21.26081347,20.511558,0,108.125,5/17/2020 22:15,,,,,0
21.314433,20.63365873,0,108.125,5/17/2020 22:30,,,,,0
21.31589153,20.69088327,0,108.125,5/17/2020 22:45,,,,,0
21.2205322,20.5905884,0,108.125,5/17/2020 23:00,,,,,0
21.21657507,20.6353922,0,108.125,5/17/2020 23:15,,,,,0
21.273112,20.63249327,0,108.125,5/17/2020 23:30,,,,,0
21.20941829,20.56311471,0,108.125,5/17/2020 23:45,,,,,0
21.1556906,20.59939973,0,108.125,5/18/2020 0:00,,,,,0
21.0414368,20.47596227,0,108.125,5/18/2020 0:15,,,,,0
21.14206753,20.531305,0,108.125,5/18/2020 0:30,,,,,0
21.13725773,20.53331707,0,108.125,5/18/2020 0:45,,,,,0
21.07079267,20.48064787,0,108.125,5/18/2020 1:00,,,,,0
20.98966467,20.38562407,0,108.125,5/18/2020 1:15,,,,,0
20.983842,20.376831,0,108.125,5/18/2020 1:30,,,,,0
21.02700587,20.3931762,0,108.125,5/18/2020 1:45,,,,,0
20.96934314,20.333884,0,108.125,5/18/2020 2:00,,,,,0
21.00723073,20.224764,0,108.125,5/18/2020 2:15,,,,,0
21.13065793,20.224632,0,108.125,5/18/2020 2:30,,,,,0
21.2112,20.25803233,0,108.125,5/18/2020 2:45,,,,,0
21.25834353,20.34683027,0,108.125,5/18/2020 3:00,,,,,0
21.35109453,20.8456686,0,108.125,5/18/2020 3:15,,,,,0
21.37037567,21.00739133,0,108.125,5/18/2020 3:30,,,,,0
21.3891804,20.86159873,0,108.125,5/18/2020 3:45,,,,,0
21.4589906,20.88282673,0,108.125,5/18/2020 4:00,,,,,0
21.18773193,20.36523033,0,108.125,5/18/2020 4:15,,,,,0
21.03696543,19.75568707,0,108.125,5/18/2020 4:30,,,,,0
20.96152547,19.47753107,0,108.125,5/18/2020 4:45,,,,,0
21.00024833,19.77851767,0,108.125,5/18/2020 5:00,,,,,0
21.12766127,20.065865,0,108.125,5/18/2020 5:15,,,,,0
21.19439307,20.01042267,0,108.125,5/18/2020 5:30,,,,,0
21.26538713,19.97623313,0.519966,108.125,5/18/2020 5:45,,,,,0.000519966
21.30836173,20.28832387,8.594149,72.625,5/18/2020 6:00,,,,,0.008594149
21.43149827,20.859558,28.366829,364.1428571,5/18/2020 6:15,,,,,0.028366829
21.61032329,21.56044657,53.956136,712.375,5/18/2020 6:30,,,,,0.053956136
21.6726298,22.11884373,80.550228,1076.857143,5/18/2020 6:45,,,,,0.080550228
21.8345074,23.14069627,117.545573,1603,5/18/2020 7:00,,,,,0.117545573
22.19873053,25.31902047,187.030046,2525.285714,5/18/2020 7:15,,,,,0.187030046
22.69612427,28.3609558,244.623029,3099.25,5/18/2020 7:30,,,,,0.244623029
23.10963947,29.0602518,119.259876,1606.571429,5/18/2020 7:45,,,,,0.119259876
23.23228947,26.9630168,82.955804,1185.142857,5/18/2020 8:00,,,,,0.082955804
23.33721907,26.20634773,89.748178,1301.75,5/18/2020 8:15,,,,,0.089748178
23.50864867,26.8290996,118.092295,1721.857143,5/18/2020 8:30,,,,,0.118092295
23.5459355,27.599182,124.644065,1818.75,5/18/2020 8:45,,,,,0.124644065
23.7412598,27.86075853,115.434983,1697.285714,5/18/2020 9:00,,,,,0.115434983
23.763322,27.50717767,110.408298,1647,5/18/2020 9:15,,,,,0.110408298
23.76201373,27.19713127,96.38069,1424.571429,5/18/2020 9:30,,,,,0.09638069
23.76213573,26.63055,99.295162,1474.25,5/18/2020 9:45,,,,,0.099295162
23.8746256,26.81340947,112.813087,1665.857143,5/18/2020 10:00,,,,,0.112813087
23.838385,27.24008373,142.246735,2065.75,5/18/2020 10:15,,,,,0.142246735
24.00694767,28.83434853,208.88875,2999,5/18/2020 10:30,,,,,0.20888875
24.32454136,32.96467593,374.390925,5274.875,5/18/2020 10:45,,,,,0.374390925
24.86980793,37.5372804,434.904685,5922.714286,5/18/2020 11:00,,,,,0.434904685
25.1295838,39.55242313,484.750587,6454.75,5/18/2020 11:15,,,,,0.484750587
25.28966667,38.92812507,351.465055,4789.857143,5/18/2020 11:30,,,,,0.351465055
25.21516727,37.6112162,414.883193,5844,5/18/2020 11:45,,,,,0.414883193
25.70663053,41.3690166,562.312991,7632.857143,5/18/2020 12:00,,,,,0.562312991
26.31050207,46.14880593,603.215169,8024.625,5/18/2020 12:15,,,,,0.603215169
26.84059667,45.97044667,593.243723,7755.428571,5/18/2020 12:30,,,,,0.593243723
26.93235467,44.0610454,551.129845,7566.285714,5/18/2020 12:45,,,,,0.551129845
27.01900433,45.00250027,567.369825,7234,5/18/2020 13:00,,,,,0.567369825
27.12312521,43.86432764,722.826824,8938.714286,5/18/2020 13:15,,,,,0.722826824
27.371873,49.5876018,806.846928,10711.75,5/18/2020 13:30,,,,,0.806846928
27.86127913,52.84501127,971.48052,12238.85714,5/18/2020 13:45,,,,,0.97148052
28.36710007,53.9367392,723.553221,9339.25,5/18/2020 14:00,,,,,0.723553221
27.71798707,42.51535053,344.136892,4601.142857,5/18/2020 14:15,,,,,0.344136892
27.39025473,39.45489507,453.461884,6379.625,5/18/2020 14:30,,,,,0.453461884
27.21775093,38.819875,438.681375,5844.285714,5/18/2020 14:45,,,,,0.438681375
27.2929586,41.94669767,547.869178,7249.75,5/18/2020 15:00,,,,,0.547869178
27.22515273,42.82454407,555.787044,7443.142857,5/18/2020 15:15,,,,,0.555787044
27.56823729,43.82351471,525.08064,7063.625,5/18/2020 15:30,,,,,0.52508064
27.81418253,43.05421947,496.169466,6533.142857,5/18/2020 15:45,,,,,0.496169466
27.82351667,40.7451396,412.797453,5530.25,5/18/2020 16:00,,,,,0.412797453
27.47942707,37.63392773,299.364092,3755.714286,5/18/2020 16:15,,,,,0.299364092
